price_earnings,price_book,price_sales,valuation_z__scaled,earnings_share,dividend_yield,ebitda,ebitda_log__scaled,profitability_ratio__scaled,market_cap,price,52w_range__scaled,price_to_52w_high__scaled,market_cap_log__scaled,dividend_flag__scaled
16.83,3.89,1.9406168,-0.2506662918854611,8.23,2.5008683,2924000000.0,0.38011881589912305,0.3795311174250641,28669230787.0,165.73,0.2830864843928106,-0.20930614618208487,0.23110204178049812,0.0
12.36,2.13,0.549852,-0.7040195350920045,4.91,2.6899798,11704000000.0,1.2677039053319794,1.2055170119431273,75323141722.0,70.55,0.6793673224918337,-0.5776258615421238,0.9945917742453692,0.0
16.32,2.17,1.1931022,-0.4983917631426826,2.73,1.0801469,1691000000.0,0.029665979744837298,0.30595657620104066,17390873686.0,44.55,-1.210643857305082,1.2731722874002749,-0.163998399537459,0.0
22.87,2.65,3.688278,0.03668771416639525,3.53,0.5879265,4339800000.0,0.632816243252291,-0.18642602263513278,66351150000.0,92.16,0.38286590488761973,-0.14926353140171889,0.8943492205670691,0.0
22.72,5.89,1.5278828,0.06918223272355367,3.81,2.6503997,997600000.0,-0.30804592655287993,0.11566180778865974,11745595320.0,91.33,0.09037776513659561,0.2849116732687452,-0.4742015203321938,0.0
20.55,2.79,1.1451397,-0.3110810223383709,4.3,0.0,2252294000.0,0.2130919361181391,1.3477665711997024,13685178000.0,71.91,-0.42584881713244743,0.6740223376463491,-0.3534018704795602,-1.0
23.14,5.31,2.3746448,0.12757249481054192,6.64,1.4866204,4053300000.0,0.5891102113458752,0.003278206018347052,52186628646.0,153.66,-0.6618204769008211,0.960298888872503,0.7045485232251352,0.0
10.37,2.67,0.91792434,-0.6822606526227175,4.94,2.2655525,8348000000.0,1.05146206533239,2.1653986450402587,38393603535.0,51.23,0.125512734651416,-0.13973738273417735,0.4619491053640093,0.0
22.65,1.8,4.626262,0.06096778808161899,1.99,0.60034305,-371216000.0,-13.568189479361108,-1.6271235650413078,13390513478.0,56.85,0.4474681867945408,-0.49451479811578697,-0.370606216160994,0.0
23.93,2.85,2.0660408,-0.09192436649799886,-6.8744,0.6528836,3723000000.0,0.5347141655382485,1.7832285437151723,19317380000.0,34.94,-0.7499243314923455,0.039416509007428754,-0.08096006358336105,0.0
16.55,2.32,12.434961,0.7744319160913048,2.19,3.5710857,1260662000.0,-0.1582740659976317,-0.2869765126138496,21400952517.0,98.96,0.7073799346627724,-0.9146927320271685,0.0,0.0
12.13,2.52,2.3610325,-0.47635542027870253,5.41,1.8269607,0.0,-13.568189479361108,-1.1982611774734464,27433540000.0,72.4,-0.022870016070907113,0.22533255180858017,0.19627885901119912,0.0
11.0,1.5,1.804088,-0.6632024314006371,1.96,0.0,2100000000.0,0.16828839933798542,2.508695275616274,8763756733.0,22.87,-1.3857859678998772,0.9213622787609016,-0.7056707954896544,-1.0
10.37,1.43,1.7147918,-0.6999257104585304,1.96,0.0,2100000000.0,0.16828839933798542,2.7062870319992127,8320262123.0,21.58,-1.5029164384170972,0.9594197496645696,-0.7467165846922285,-1.0
16.09,3.76,1.8521843,-0.29606953594943497,3.06,0.0,2754331000.0,0.34186440862542783,0.8275978108296017,21032719056.0,43.77,-0.5187216028780904,-0.7050601147564899,-0.013718172569113205,-1.0
21.18,4.53,1.5283886,-0.09826317116511894,4.43,1.0625255,2457604000.0,0.2689189362346654,0.2320643685647496,26580644874.0,95.1,-0.6397297725513975,0.9673014179881876,0.17131586773328963,0.0
26.66,4.08,1.6097589,0.05281422005027694,3.77,0.0,2430300000.0,0.26176938952594586,0.2965615999901615,25151198417.0,101.58,-1.1180535807926348,1.3992367203201463,0.12762474275074984,-1.0
20.42,2.96,3.7954214,-0.005527062789528834,4.91,4.5281997,6428000000.0,0.8842078450610169,0.8933095981181334,47543571860.0,73.31,1.058616488629116,-0.7308514687400522,0.630899991434256,0.0
23.87,3.59,1.986176,-0.03927996569618794,5.15,1.8815053,1513291000.0,-0.041388868275716015,0.3056282674428187,15566645713.0,96.2,-0.0972021895475229,0.2858219042044319,-0.2515857571129495,0.0
49.43,1.54,2.6922395,0.7059546432259726,1.59,2.1529746,5250000000.0,0.7546610163916931,-0.7066417284224759,165203312427.0,68.21,0.9890854298282631,-0.5617065071676265,1.6153576203147997,0.0
26.57,9.99,4.2149186,0.847363847640574,4.54,1.9661016,1507000000.0,-0.044054756323251544,-0.09908954176468104,21209783858.0,116.93,-0.37419960719011086,0.8181939321170106,-0.007092074494996053,0.0
19.12,1.95,1.9091922,-0.34520456953238754,4.82,3.5559585,2790000000.0,0.35009854695131415,1.2254215198658298,17808073691.0,98.49,0.9631315315284962,-0.7472747656132706,-0.14526107029321478,0.0
16.7,1.27,2.9348857,-0.36908057767224384,3.12,4.7849464,9895000000.0,1.1602570055468668,1.741069559269277,52078185682.0,74.32,0.7059060709930128,-0.7510498086277987,0.7029043919808622,0.0
19.77,1.94,16.077257,1.253715279647203,0.88,3.1533308,529483000.0,-0.7134178288401798,-0.2916976013194425,9035293365.0,24.52,0.9109440337681116,-0.8631015929056396,-0.6815529772645227,0.0
79.93,2.26,1.9598055,1.6915448075675188,-0.89,0.7493755,1628000000.0,0.005368801088908997,-0.27938769621464427,27408621020.0,91.92,-0.36618870561540684,0.6215536638315221,0.19556058781213373,0.0
22.14,2.15,5.689136,0.19260577938317697,2.15,0.0,0.0,-13.568189479361108,-1.1982611774734464,13754977266.0,48.48,-1.0136487215980567,1.21820404242082,-0.34938083459678054,-1.0
12.28,2.78,1.4904785,-0.5460748582911514,10.12,2.2630835,2152000000.0,0.18394156290160296,1.1417751706705166,14226830813.0,93.57,0.2020046286374064,0.11035634148947705,-0.3227217433494139,0.0
17.08,2.17,1.8161736,-0.4039281581286896,6.68,2.9404557,4253000000.0,0.6198870872096318,0.6312825872645405,35961772000.0,79.41,0.5368274254305596,-0.24529861314036175,0.41023026780996474,0.0
24.86,3.8,4.6720185,0.3105879730257389,-1.07,0.0,2941000000.0,0.3838286330451224,-0.1693041534221268,44216696399.0,41.02,-0.2051201991129912,0.3358190380668638,0.5735616675944244,-1.0
28.08,5.28,3.7360687,0.4395018213672581,4.14,1.2319711,2848600000.0,0.36340040620573866,-0.052464341307178426,38460272282.0,127.76,1.1533748150327288,-0.5514438298350492,0.4633203954882225,0.0
13.23,1.59,2.161095,-0.5421975063294886,3.96,4.0542803,4284000000.0,0.6245346867946574,2.2095095587180307,19447670886.0,58.07,0.0,-0.8763234752546992,-0.07564696303200236,0.0
32.57,8.48,7.8283277,1.3180715725587586,2.88,0.0,1156700000.0,-0.2133511935200393,-0.5463134490878101,27447099863.0,123.78,-0.4767118594640325,0.7481026328820244,0.196669437989547,-1.0
34.48,8.54,7.4415817,1.3430974784312457,3.07,0.0,1560000000.0,-0.021935235621497608,-0.5613396989231582,37890226992.0,116.54,-0.6639850972791131,0.9364777447797161,0.45151777966570056,-1.0
25.74,5.01,3.6707752,0.33191777879049733,2.35,2.813225,2542000000.0,0.2905261065745332,-0.30533861615449015,44040298425.0,66.4,0.454766663733015,-0.1386631775990614,0.5704021719838814,0.0
10.65,1.54,1.5543115,-0.6991317532254739,-3.26,4.892126,880700000.0,-0.38780527902885525,-0.15957234733630363,13116894887.0,72.02,0.6843115544384627,-0.6889665566496688,-0.3869241992864292,0.0
10.91,0.8303999999999999,1.227099,-0.7879233038114701,-0.48,0.0,827200000.0,-0.42791077005736045,1.8266990381954624,4230379820.88,35.34,-2.982813167900211,1.1510658520711843,-1.2813395300096442,-1.0
200.0692,4.55,8.02302,6.523756971343391,-1.98,0.63339007,3692749000.0,0.5294931197054765,-0.2642712367850426,61164030149.0,101.04,-0.12379254650819367,0.11639635852417354,0.8300098460949571,0.0
53.16,2.15,6.4987307,1.305319538727373,-2.69,0.2518363,1518305000.0,-0.03927204899274593,0.6601452089178901,12638828950.0,46.25,-0.07869906834517448,-0.9045044161374778,-0.41626937031224936,0.0
19.03,4.59,5.6338058,0.293367892426816,4.04,1.3265306,1141200000.0,-0.22198450763305916,0.051924508482956495,14121334618.0,114.0,-0.6897559818273281,0.21509708176697304,-0.32860457693344336,0.0
23.06,5.14,10.639136,1.0310247506645696,1.77,1.8775817,1687152000.0,0.02820808407095259,-0.41526848009877426,33333813618.0,409.98,0.20359561778128377,-0.2882391853912191,0.35025199318679195,0.0
17.6,2.09,8.593619,0.3613674199171508,1.63,3.5437918,1710686000.0,0.03707291399148263,0.06642505714633473,20925508143.0,55.26,0.7167849337958099,-0.8873189464751741,-0.017757374172521673,0.0
18.66,2.3,14.1830845,1.0370124659053075,6.27,3.2138102,1237886000.0,-0.16994141447599503,0.1331242937610615,14383525286.0,218.28,0.6912861381269568,-0.7478056916811403,-0.31406394476857896,0.0
37.78,10.82,3.9522583,1.2588667597037353,3.35,1.1283498,2478000000.0,0.2742079847510436,-0.4245031173556893,49543264457.0,131.46,-0.9121022103344957,1.649306586937866,0.6634639381728138,0.0
27.24,1.16,2.0991988,-0.12418616162443953,23.67119999999998,2.1078234,0.0,-13.568189479361108,-1.1982611774734464,10131892523.0,241.06,0.3826896859886479,-0.20042231850998465,-0.5910137467975998,0.0
18.22,1.68,3.1134193,-0.2638941345457866,2.96,3.3397784,2738713000.0,0.3382253932220572,1.15189272488205,18027633617.0,56.11,1.0208028179145592,-0.7615178596915099,-0.13557572184199504,0.0
14.51,1.26,1.3933871,-0.6138548569810313,1.23,3.8174274,8548000000.0,1.0666129071209771,2.608783757845022,34734816899.0,35.98,0.5954661844140157,-0.5012467453877408,0.3827926412373867,0.0
30.99,4.14,2.5074897,0.3007048415998399,1.81,0.92785895,1481458000.0,-0.05499403540173065,-0.036216142908788135,19722178609.0,123.03,0.10209863706338433,-0.5652890392199594,-0.06456842391557398,0.0
25.26,5.55,2.190319,0.19752138073202732,2.36,1.3520038,721643000.0,-0.5152730124519609,-0.18711217007337624,11040678071.0,60.36,0.5082428057537298,-0.17107366672913696,-0.5231203611853985,0.0
10.72,2.65,0.57588416,-0.7105442081616449,5.39,0.0,7309300000.0,0.9664301497464317,1.4654682695643777,42449656350.0,73.35,-0.2859358630455807,0.4505892498012587,0.5413265852121009,-1.0
18.12,4.54,12.204818,0.9911038923697563,2.92,3.879632,717468000.0,-0.5189860880190048,-0.10297014803545215,10133547517.0,77.56,0.7933278307616005,-0.47396642992304183,-0.5908846507021912,0.0
21.37,1.85,1.7701944,-0.29510536050046393,1.88,4.0031195,34156879999.99997,1.9531027816599529,0.42187342888377616,326148660000.0,76.07,1.1557903901604778,-0.8274957601446188,2.1529638221834846,0.0
21.21,6.86,4.1203604,0.39147678904624883,6.51,0.0,629940000.0,-0.6022449115568342,-0.08379135676835289,8744185796.0,137.25,0.48805338469342985,-0.026011049296345064,-0.7074378478081823,-1.0
27.9,7.08,13.241967,1.6470517856119435,5.39,0.0,23624000000.0,1.717155722905894,-0.49266934205552276,517950659552.9572,171.58,-0.20974868888504603,0.3733718162052998,2.5185413819517013,-1.0
27.02,7.39,3.472977,0.5563675653359687,2.01,2.7798648,1009600000.0,-0.3003940817196913,-0.178205921284772,15311373377.0,52.15,-0.12978713190770624,0.4347874484360207,-0.2646545939625805,0.0
18.35,3.98,12.898601,1.0279056749690925,3.5,3.5925992,540767000.0,-0.6999230952160858,-0.16257355090601247,8077368506.0,108.11,0.46004719120985255,-0.8889744888964033,-0.7701340286955188,0.0
19.45,3.9,1.0751684,-0.2598566984722569,11.07,0.7963368,8062000000.0,1.0291534911943605,0.655450661244562,67280478816.0,239.27,-0.3056508375592073,0.425197007924296,0.9053428188653625,0.0
22.08,3.25,4.7038417,0.17528472580415297,1.72,1.322724,2782000000.0,0.34826095296651033,0.13381596331228154,32308459680.0,92.74,0.34805882424127266,-0.036948560784117575,0.3255576069164004,0.0
16.9,1.46,2.8802848,-0.3522615500034258,2.85,1.9789734,0.0,-13.568189479361108,-1.1982611774734464,22437653700.0,31.1,-0.16177616364322667,0.5563372193948837,0.03738957718242493,0.0
11.18,2.19,1.2994481,-0.6542595051156754,-6.8744,4.673807,-371216000.0,-13.568189479361108,-1.6172496589145255,13706075072.0,30.64,0.6946618753157917,-0.43394590434582014,-0.3521958731570153,0.0
27.32,11.54,6.518713,1.2617810735792339,4.14,0.0,1911000000.0,0.10793506605240195,-0.10003680144140456,26918949723.0,133.05,0.24982153649988587,0.19968742351869828,0.18131209775644722,-1.0
25.53,3.52,5.137961,0.36054605565756115,1.21,1.2396694,375267000.0,-0.9337262491257584,-0.3326935000142825,6706992926.0,46.46,-0.5231235176447305,0.7030576785914672,-0.9170801669009964,0.0
26.17,3.15,2.0803037,0.009253532298836888,1.12,1.8291216,463066000.0,-0.7991901484326361,0.1215164552067558,5427884956.0,40.82,0.13951678842448934,-0.4696755971815727,-1.0843281000125888,0.0
19.9,2.4,0.5516402,-0.43210067890001375,1.99,1.4726508,709756000.0,-0.5259020005211986,0.1779248362737833,7978485059.0,55.31,-0.851713428278282,1.1783155542929091,-0.7798697562109073,0.0
32.48,5.26,6.0089035,0.8360223858658234,1.56,0.785995,557800000.0,-0.6800772415700547,-0.43285766141111404,11273961835.0,80.87,-1.0384104700431491,0.9225780112003555,-0.5065937741866346,0.0
9.5,3.4,1.0362948,-0.6350911145641533,4.91,2.5827951,957000000.0,-0.33463486465860826,1.3459085968327582,5819080328.0,45.88,-2.6728337861613394,1.670055031213448,-1.0293225762998608,0.0
5.89,1.26,0.4081934384,-1.0077515953870948,1.9,6.323142971999997,9281000000.0,1.119262163619203,2.1868324243988533,42414328338.0,12.8328,-0.6477763400756906,0.042100078514379004,0.5406685206174756,0.0
25.05,7.17,5.1682673,0.6614045245803761,2.46,0.39057052,1508300000.0,-0.04350295436893569,-0.2618013670711411,24916503061.0,69.14,0.08681225674447446,0.22780619972629562,0.12021466536045756,0.0
20.27,3.76,1.8434572,-0.15925493662979243,3.04,1.2618296,814500000.0,-0.4378119959485747,0.11097003655213054,9624169008.0,62.44,0.35995957176205823,-0.29929601718993476,-0.6316482794332566,0.0
12.67,1.83,3.399101,-0.4021396710069369,3.0,2.332657,2711300000.0,0.33178765855211056,0.7293675651565493,21759187973.0,38.0,0.5663339749931098,-0.7197735200379111,0.013121044611191736,0.0
14.67,3.66,1.6538345,-0.37355777015623626,1.24,1.1198208,5347000000.0,0.7663767992223233,2.0011603165953766,25853969330.0,17.16,-1.2513699949370447,1.4202771743151994,0.14940684557596054,0.0
15.35,3.93,1.1289738,-0.38643730560416545,1.69,2.8203557,1959000000.0,0.12381040208873528,1.1909194231710247,12684517721.0,31.17,-0.9095343620402151,1.1353078506220462,-0.4134172912032011,0.0
21.23,3.14,5.319881,0.20645188222525931,2.69,3.2339885,736798000.0,-0.5019729680612693,-0.23560084636772624,11840331607.0,61.13,0.3295726211517568,0.23054625822623764,-0.4678520358368224,0.0
36.86,13.47,4.894499,1.5609758495905914,2.31,0.0,234935000.0,-1.2334294196634286,-0.8626198976868016,10828314389.0,114.26,-0.12307556264829081,-0.15182986784987618,-0.5384714026268946,-1.0
20.71,5.45,2.0481362,0.02311497213616316,9.55,1.5631542,4618000000.0,0.6725780247052681,-0.0851460746666697,64180390701.0,206.05,0.6916201504174274,-0.28961452338914845,0.8680581077976113,0.0
13.76,1.7,1.0887611,-0.63474510815799,-0.72,3.147541,-206000000.0,-13.568189479361108,-1.2223581428697612,132249296250.0,14.45,-1.761236586144145,-0.9004507493699379,1.4395046799239954,0.0
13.86,2.57,16.184554639999998,1.124932291898519,1.34,4.005462,1740540000.0,0.04814451290578529,0.08277911705356701,21018887283.0,21.62,0.2155012693051465,-0.22595858303229877,-0.014238130251331074,0.0
17.53,7.26,2.0389178,0.07262935294365491,2.77,3.5864594,3107600000.0,0.4190901000466169,0.34762588404605116,31098243069.0,53.99,0.5849243966984786,-0.4730563452091979,0.2953821811647535,0.0
6.58,1.33,0.5633218,-0.9617166747038132,6.0,3.5857513,23541000000.0,1.7149034081351207,4.7198057184907745,61536606173.0,40.75,-0.17380810440287017,0.2965004850794487,0.834809856118764,0.0
21.17,4.33,1.212236,-0.15098024574338323,4.6,2.7198548,1201517000.0,-0.18902457792501828,0.07884337113538588,14554321748.0,96.31,0.28666701005172446,0.009189043773531412,-0.3047337562821949,0.0
8.16,4.12,5.2087464,-0.15263960705267549,9.95,2.754954,17590000000.0,1.5284160727531444,1.3188432970022836,108106822109.0,78.22,0.05780953163195706,0.09387214186452424,1.2801861506844199,0.0
27.86,4.73,5.775833,0.6122735947759571,1.58,0.037622273,960345000.0,-0.3324019779936307,-0.3202201140989201,16920023264.0,100.59,-0.23252321833289152,0.4542564401168124,-0.18569296111508127,0.0
12.44,1.25,2.309415,-0.5808999440753625,8.61,1.1668612,0.0,-13.568189479361108,-1.1982611774734464,96978500251.0,246.35,0.4791424110300666,-0.11592840930261951,1.1943254154679654,0.0
9.92,1.65,0.72725976,-0.8058882347116727,4.74,1.6731402,2044000000.0,0.15099162571629232,2.637057698329167,8244568238.0,30.75,0.5486879062478891,-0.5546990425205474,-0.7539401157923238,0.0
22.57,8.1,1.3995146,0.23963679791366668,10.02,1.9700643,1279846000.0,-0.14860916885358097,0.15420266902346902,14639308205.0,258.6,-1.4543455908222254,1.889802151055576,-0.30013187327876334,0.0
38.86,4.74,2.1424224,0.5709593124565664,-0.53,1.4489837,2910000000.0,0.37704744102263105,-0.15995198121448725,43356557470.0,47.41,-0.3527947079535787,0.15451148766507514,0.5580348016266331,0.0
10.04,6.17,1.6339768,-0.31293966020515374,1.41,2.7322404,926153000.0,-0.3556018773261201,0.5912774794213517,8006268615.0,19.57,0.2346677899551439,-0.6843892891654609,-0.7771221465169719,0.0
13.7,4.31,1.66195,-0.34883415264655643,2.98,3.0218647,1058817000.0,-0.269934116362711,0.8093293739570189,8158949890.0,47.54,-0.019804846455062492,-0.5526779148174971,-0.762191114244278,0.0
26.38,5.88,2.9516637,0.3475819053544422,4.43,1.4922442,1368000000.0,-0.10598261549149876,-0.03166668284652584,18140726600.0,149.84,-0.4440679526561439,0.9550665766072067,-0.13063283149516614,0.0
14.34,1.15,1.3939538,-0.6288375547154985,2.27,1.7901897,0.0,-13.568189479361108,-1.1982611774734464,19926305632.0,53.34,0.6153832015029029,-0.2152164961141844,-0.05642980954575131,0.0
20.57,5.82,3.2375681,0.18276495682162736,4.34,2.2304833,1028425000.0,-0.28857161194938735,0.051313002395749416,12732072001.0,96.48,0.40835610551558843,-0.4325917680549296,-0.4104596495114064,0.0
14.07,3.4,0.7251921,-0.5191060814736322,5.94,1.4227642,8202000000.0,1.0401709587447874,2.4849870036632558,34449052800.0,95.97,-0.3028808135848761,0.5878761990225598,0.3762631700860112,0.0
10.99,1.97,8.127109,0.08120903749913032,1.33,6.323142971999997,1412684000.0,-0.0854138524865125,0.79431882695697,10967755538.0,22.64,-0.21687772854827347,-0.8571060753241072,-0.5283581371911487,0.0
-53.6096,1.62,3.7385862,-2.5671439262671787,-1.2,4.1499925,483673000.0,-0.7713274300792222,-0.1795897328756455,7345243806.0,64.87,-1.123087192264682,1.3622039420671512,-0.8452316847884203,0.0
19.85,3.74,1.262194,-0.23957021870618245,3.1,0.0,1033985000.0,-0.2851211978438509,0.19838025838190632,11452961984.0,70.85,-0.05119049268876329,-0.48154481197088284,-0.49414305501798933,-1.0
-9.33,1.08,3.780475,-1.149225257884322,-6.8744,2.2670596,-371216000.0,-13.568189479361108,-1.6079810916968753,14016129999.0,43.0,-0.26209925454842725,-0.20076480531114657,-0.3345150819537811,0.0
11.57,1.06,1.4609766,-0.7204048843307874,0.21,1.9280206,3683000000.0,0.5278014149225272,1.0990693714213524,24800859640.0,15.04,-1.4921819619023136,-0.12242419408789017,0.11653772698259968,0.0
36.42,17.67,3.7628453,1.7809183756886493,1.05,0.7315289,2815000000.0,0.35580725265399993,0.4611846907781855,26242415796.0,78.66,-0.5628703066086067,0.8386431544648019,0.16119387464594687,0.0
19.21,4.0,4.80335,0.1561430113892404,2.64,0.0,1561000000.0,-0.02152514802956777,0.9614296360962916,11181493750.0,38.8,0.46717741931725215,-0.4828201154217801,-0.5131032372707386,-1.0
28.1,84.08,2.8964398,7.110572572716488,6.46,1.8610487,16513000000.0,1.4879828885358148,-0.05466457963096897,223378633329.0,181.22,-0.3594504319319556,0.49125098401871653,1.8538121355962367,0.0
20.68,5.71,2.8267899,0.1311873161704668,2.08,1.9710299,8333000000.0,1.050311159802516,-0.07163533051861452,114422168609.0,146.02,0.14002051471707797,0.08192879944142611,1.3250606838039327,0.0
20.39,3.49,2.5174792,-0.10338783793931072,1.57,2.2907758,1422305000.0,-0.08107034187828854,0.07075419914479637,17338613096.0,32.21,0.6150334522861901,-0.49226426611434315,-0.16637715057896488,0.0
11.23,2.02,3.5549128,-0.41594012796590984,1.02,4.1131105,1547000000.0,-0.02729042725133522,0.4642927307772381,14394715334.0,18.75,0.7627728496998901,-0.4774695726833528,-0.31344927698294867,0.0
12.07,0.8303999999999999,0.8954903,-0.786627716507882,1.49,2.6270628,3700000000.0,0.5307484628815667,0.4420391234547422,34895294088.0,19.92,-0.5203564140597359,0.3685601934030155,0.3864358974211785,0.0
22.39,3.33,0.9256895,-0.22852373623110503,4.06,0.6040015,0.0,-13.568189479361108,-1.1982611774734464,36973617235.0,262.37,-0.47530092598251344,0.7499712450781186,0.43216217356992037,0.0
15.41,1.72,3.5112102,-0.30877294314813647,1.0,2.8132992,0.0,-13.568189479361108,-1.1982611774734464,16766497291.0,15.1,0.07958867955013728,0.16307260460092077,-0.19289742105215832,0.0
18.75,6.04,1.8924941,-0.008188283182064836,12.15,1.2264713,1107000000.0,-0.24145581214043776,0.41303155621723253,10628247899.0,225.37,0.14946160292050686,0.10161121379924766,-0.5532114716932923,0.0
53.57,196.21,7.97525,18.14083110541561,2.94,0.0,478307000.0,-0.7784667938648792,-0.7184950095204581,15422885020.0,169.28,0.022960139669436257,0.0,-0.25891908314881423,-1.0
26.19,2.24,5.0604,0.26379017633123103,1.0,0.0,1018900000.0,-0.2945261998522164,-0.32107962300586584,17969275816.0,43.73,0.5045729940386617,-0.1930206859405624,-0.13813847516065034,-1.0
23.62,10.99,3.9286149,0.8040640271533487,4.86,1.9089574,3924000000.0,0.568363416170966,-0.11415186151541921,55994378108.0,156.15,0.014272384876087509,0.12390745617391184,0.7602118953061616,0.0
52.25,10.89,11.713953,2.606524080359972,4.92,0.0,1192000000.0,-0.19411362214196054,-0.627273441524395,32295200000.0,209.54,-0.5509868755504868,0.4974255949214524,0.3252331562657629,-1.0
-53.6096,10.25,16.184554639999998,-0.4398645557863596,0.54,0.0,-81686000.0,-13.568189479361108,-1.267614113043172,18220961259.0,83.92,-1.2185285633643863,-0.8425713445292965,-0.12714471161477778,-1.0
19.38,3.34,1.6147361,-0.250123828666028,5.07,1.9739007,1987100000.0,0.13292454757750552,0.15085889844388858,22785450609.0,87.6,0.6790494118156141,-0.2842557962074231,0.04954714302856577,0.0
12.32,3.34,3.348876,-0.2896582922069221,1.98,2.6548672,26247000000.0,1.784534254475367,0.7212201277287421,211536000000.0,42.75,-0.40311244784124617,0.3365977508359658,1.8107570600779719,0.0
22.95,2.62,9.619987,0.6975544588402869,2.37,5.4298644,3103000000.0,0.4181421297379009,-0.03800810115961311,41373051167.0,67.0,0.32487132848722167,-0.09821380035156736,0.5210221279596494,0.0
10.67,7.7,1.817167,-0.1404345159336441,6.11,3.8999026,16557000000.0,1.4896857884393653,0.6000279547168522,142433003505.0,147.59,0.4439205757534692,-0.5812621618290009,1.4981383464746052,0.0
15.57,4.99,1.0738261,-0.2943418205567218,5.14,3.206751,3004000000.0,0.3973922442123137,0.7011785770284756,24465996443.0,56.05,0.2851088613270909,-0.29968411200805106,0.10579308426352135,0.0
15.46,4.01,1.4712903,-0.3378096108170536,1.49,3.3802817,1074900000.0,-0.2602867482043651,0.8106677071625816,8277363031.0,21.34,0.05554734356636803,-0.15294516891692758,-0.7508023727596099,0.0
24.17,6.34,4.4208813,0.47789178195923093,5.05,1.9341276,699963000.0,-0.534793204421911,-0.23744985460878196,11270040447.0,138.0,0.2687417310066346,-0.06970801239590181,-0.5068687417852825,0.0
40.52,33.5,9.633731,3.928895227615794,3.72,0.96720195,1654000000.0,0.015508247388693523,-0.577719510647718,41233771565.0,152.75,-0.38369375486768065,0.6561462053721945,0.5183568363571273,0.0
48.58,9.48,14.655261,2.6921864021233843,5.67,0.0,1153700000.0,-0.21501309282272077,-0.8004673592273667,44866621303.0,381.87,-1.487069024236287,1.7669431231265882,0.5850947985172081,-1.0
11.87,1.62,2.6513786,-0.5298339416238945,2.74,3.466826,1606200000.0,-0.003258333651087048,0.6259872924569171,13620847614.0,31.92,0.4662639871308751,-0.47394468244123894,-0.3571260549796502,0.0
21.74,2.77,2.8477087,-0.08390162403331448,0.76,0.0,1542000000.0,-0.029362108132493986,-0.030432438314906312,20426488713.0,95.23,-0.1458814113171669,0.20453319794394637,-0.03683458035163175,-1.0
15.42,4.97,3.2898626,-0.054131962621166055,0.46,6.323142971999997,1116140000.0,-0.23619379555584516,0.6366119815864072,9410249279.0,32.07,0.5271998274207915,-0.8260273900545113,-0.6494147940383853,0.0
30.62,8.55,1.7697402,0.5848623032809205,6.19,0.8139042,1007309000.0,-0.30184789742010915,0.0054904081600286965,12945366350.0,114.81,-0.3601949979028623,0.7065224785192705,-0.39732826966420937,0.0
19.45,2.01,1.2129636,-0.40673777041158504,2.43,0.9089532,409832000.0,-0.8773412789909738,-0.5184686215818037,9326484316.0,62.82,-0.16972858763674986,0.28573036973774874,-0.6564819411729164,0.0
15.35,1.88,2.496677,-0.4100379594505015,5.1,2.6036885,1411300000.0,-0.08604110769449873,0.4056241163749581,13612394896.0,118.37,-0.09254153961058781,-0.06041407057199387,-0.3576167026730615,0.0
17.31,4.74,4.6326222,0.13801251408744844,0.39,2.5566885,22430000000.0,1.6839659189626035,-0.21545873327323645,353062464971.0,126.36,0.45753915398055534,-0.35374602817525186,2.2156353797213857,0.0
14.0,1.69,1.1415336,-0.6218133055786743,1.71,2.7659574,4295000000.0,0.6261757550261318,0.7098125715370758,34822224800.0,36.55,0.5747734313401299,-0.5881482544270221,0.3847791136482013,0.0
15.43,1.6,3.3714993,-0.3339781906970827,6.3,1.9845841,0.0,-13.568189479361108,-1.1982611774734464,386613611000.0,107.88,-0.07150808324125633,0.47896053378546705,2.2873878110537547,0.0
14.09,1.78,1.8543326,-0.5317139837994413,0.78,1.5754234,1115500000.0,-0.236560846403581,0.6638367322172323,9267350000.0,24.66,0.5214054965976778,-0.6939623210917167,-0.6615093569755196,0.0
19.8,2.39,4.281897,-0.020696977217762983,9.16,1.3445379,1295400000.0,-0.14087882099738158,0.617420623810639,11037040988.0,103.53,0.04126092440235585,0.2682528244010544,-0.5233807796260257,0.0
16.5,11.5,2.3173764,0.43364643493978483,1.95,3.363962,1827000000.0,0.07916880004293123,0.0758601557154793,22182794875.0,65.98,0.48369247416826655,-0.3288352213240717,0.028360503687922613,0.0
14.66,1.55,3.270451,-0.3749088096708759,1.12,1.9876952,0.0,-13.568189479361108,-1.1982611774734464,22589744920.0,20.08,0.21989302039833708,0.12074739806613095,0.04272909031429803,0.0
17.93,151.66,2.1947837,12.498027169512909,6.41,3.5599859,4033000000.0,0.5858971613474344,0.38325691764066344,39449596000.0,111.69,0.7901668868745118,-0.7536546721601367,0.4833947697214707,0.0
9.28,1.2,7.0508943,-0.16114527879939963,0.8,6.323142971999997,701190000.0,-0.5336724008787846,0.5568372809003269,6180487499.0,14.01,-1.0617341034134011,-0.9193858361652438,-0.981697547498873,0.0
25.07,1.07,2.823936,-0.12270472011769362,0.01,2.891845,5981000000.0,0.838083620870758,1.197988113048641,38612712234.0,16.8,0.18243225892813578,-0.7696224994753685,0.4664469781400531,0.0
